invoice_id,branch,city,Customer_type,Gender,Unit_Price,Product_line,Quantity,VAT,total,Date,Time,payment_method,Cogs,Gross_margin_percentage,Gross_income,Rating,time_of_day,Day,Month,Day_type
808-65-0703,C,Naypyitaw,Normal,Male,35.47,"Home and lifestyle",4,7.0940,148.9740,"2019-03-14 00:00:00",17:22:00,"Credit card",141.880,4.761904716,7.0940,6.9,Evening,Thursday,March,Weekday
809-46-1866,A,Yangon,Normal,Male,58.15,"Health and beauty",4,11.6300,244.2300,"2019-01-23 00:00:00",17:44:00,Cash,232.600,4.761904716,11.6300,8.4,Evening,Wednesday,January,Weekday
809-69-9497,A,Yangon,Normal,Female,45.68,"Home and lifestyle",10,22.8400,479.6400,"2019-01-19 00:00:00",19:30:00,Ewallet,456.800,4.761904716,22.8400,5.7,Evening,Saturday,January,Weekend
810-60-6344,C,Naypyitaw,Normal,Female,40.86,"Electronic accessories",8,16.3440,343.2240,"2019-02-07 00:00:00",14:38:00,"Credit card",326.880,4.761904716,16.3440,6.5,Afternoon,Thursday,February,Weekday
811-03-8790,A,Yangon,Normal,Female,45.48,"Electronic accessories",10,22.7400,477.5400,"2019-03-01 00:00:00",10:22:00,"Credit card",454.800,4.761904716,22.7400,4.8,Morning,Friday,March,Weekday
811-35-1094,B,Mandalay,Member,Male,50.45,"Electronic accessories",6,15.1350,317.8350,"2019-02-06 00:00:00",15:16:00,"Credit card",302.700,4.761904716,15.1350,8.9,Afternoon,Wednesday,February,Weekday
815-04-6282,C,Naypyitaw,Member,Female,64.97,"Sports and travel",5,16.2425,341.0925,"2019-02-08 00:00:00",12:52:00,"Credit card",324.850,4.761904716,16.2425,6.5,Afternoon,Friday,February,Weekday
815-11-1168,A,Yangon,Member,Male,99.78,"Food and beverages",5,24.9450,523.8450,"2019-03-09 00:00:00",19:09:00,Cash,498.900,4.761904716,24.9450,5.4,Evening,Saturday,March,Weekend
816-57-2053,A,Yangon,Normal,Male,60.87,"Sports and travel",2,6.0870,127.8270,"2019-03-09 00:00:00",12:37:00,Ewallet,121.740,4.761904716,6.0870,8.7,Afternoon,Saturday,March,Weekend
816-72-8853,A,Yangon,Member,Female,27.93,"Sports and travel",5,6.9825,146.6325,"2019-01-29 00:00:00",15:48:00,Cash,139.650,4.761904716,6.9825,5.9,Afternoon,Tuesday,January,Weekday
817-48-8732,A,Yangon,Member,Female,72.35,"Home and lifestyle",10,36.1750,759.6750,"2019-01-20 00:00:00",15:55:00,Cash,723.500,4.761904716,36.1750,5.4,Afternoon,Sunday,January,Weekend
817-69-8206,B,Mandalay,Normal,Female,99.73,"Electronic accessories",9,44.8785,942.4485,"2019-03-02 00:00:00",19:42:00,"Credit card",897.570,4.761904716,44.8785,6.5,Evening,Saturday,March,Weekend
821-07-3596,C,Naypyitaw,Normal,Female,16.45,"Fashion accessories",4,3.2900,69.0900,"2019-03-07 00:00:00",14:53:00,Ewallet,65.800,4.761904716,3.2900,5.6,Afternoon,Thursday,March,Weekday
821-14-9046,B,Mandalay,Member,Female,17.48,"Fashion accessories",6,5.2440,110.1240,"2019-01-18 00:00:00",15:04:00,"Credit card",104.880,4.761904716,5.2440,6.1,Afternoon,Friday,January,Weekday
824-88-3614,C,Naypyitaw,Normal,Male,34.31,"Health and beauty",8,13.7240,288.2040,"2019-01-25 00:00:00",15:00:00,Ewallet,274.480,4.761904716,13.7240,5.7,Afternoon,Friday,January,Weekday
825-94-5922,B,Mandalay,Normal,Male,25.31,"Sports and travel",2,2.5310,53.1510,"2019-03-02 00:00:00",19:26:00,Ewallet,50.620,4.761904716,2.5310,7.2,Evening,Saturday,March,Weekend
826-58-8051,B,Mandalay,Normal,Male,62.19,"Home and lifestyle",4,12.4380,261.1980,"2019-01-06 00:00:00",19:46:00,Ewallet,248.760,4.761904716,12.4380,4.3,Evening,Sunday,January,Weekend
827-26-2100,A,Yangon,Member,Male,33.84,"Home and lifestyle",9,15.2280,319.7880,"2019-03-21 00:00:00",16:21:00,Ewallet,304.560,4.761904716,15.2280,8.8,Evening,Thursday,March,Weekday
827-44-5872,B,Mandalay,Member,Female,54.36,"Food and beverages",10,27.1800,570.7800,"2019-02-07 00:00:00",11:28:00,"Credit card",543.600,4.761904716,27.1800,6.1,Morning,Thursday,February,Weekday
827-77-7633,A,Yangon,Normal,Male,98.09,"Sports and travel",9,44.1405,926.9505,"2019-02-17 00:00:00",19:41:00,Cash,882.810,4.761904716,44.1405,9.3,Evening,Sunday,February,Weekend
828-46-6863,A,Yangon,Member,Male,98.53,"Food and beverages",6,29.5590,620.7390,"2019-01-23 00:00:00",11:22:00,"Credit card",591.180,4.761904716,29.5590,4.0,Morning,Wednesday,January,Weekday
828-61-5674,A,Yangon,Member,Male,44.02,"Sports and travel",10,22.0100,462.2100,"2019-03-20 00:00:00",19:57:00,"Credit card",440.200,4.761904716,22.0100,9.6,Evening,Wednesday,March,Weekday
829-34-3910,A,Yangon,Normal,Female,71.38,"Health and beauty",10,35.6900,749.4900,"2019-03-29 00:00:00",19:21:00,Cash,713.800,4.761904716,35.6900,5.7,Evening,Friday,March,Weekday
829-49-1914,C,Naypyitaw,Member,Female,78.31,"Food and beverages",10,39.1550,822.2550,"2019-03-05 00:00:00",16:24:00,Ewallet,783.100,4.761904716,39.1550,6.6,Evening,Tuesday,March,Weekday
830-58-2383,B,Mandalay,Normal,Male,31.75,"Home and lifestyle",4,6.3500,133.3500,"2019-02-08 00:00:00",15:26:00,Cash,127.000,4.761904716,6.3500,8.6,Afternoon,Friday,February,Weekday
831-07-6050,A,Yangon,Normal,Male,32.71,"Electronic accessories",5,8.1775,171.7275,"2019-03-19 00:00:00",11:30:00,"Credit card",163.550,4.761904716,8.1775,9.9,Morning,Tuesday,March,Weekday
831-64-0259,B,Mandalay,Normal,Female,39.75,"Fashion accessories",5,9.9375,208.6875,"2019-02-22 00:00:00",10:43:00,Ewallet,198.750,4.761904716,9.9375,9.6,Morning,Friday,February,Weekday
831-81-6575,B,Mandalay,Member,Female,75.59,"Electronic accessories",9,34.0155,714.3255,"2019-02-23 00:00:00",11:12:00,Cash,680.310,4.761904716,34.0155,8.0,Morning,Saturday,February,Weekend
832-51-6761,A,Yangon,Normal,Male,33.88,"Food and beverages",8,13.5520,284.5920,"2019-01-19 00:00:00",20:29:00,Ewallet,271.040,4.761904716,13.5520,9.6,Evening,Saturday,January,Weekend
834-25-9262,C,Naypyitaw,Normal,Female,81.68,"Fashion accessories",4,16.3360,343.0560,"2019-01-06 00:00:00",12:12:00,Cash,326.720,4.761904716,16.3360,9.1,Afternoon,Sunday,January,Weekend
834-45-5519,B,Mandalay,Normal,Female,43.00,"Electronic accessories",4,8.6000,180.6000,"2019-01-31 00:00:00",20:48:00,Ewallet,172.000,4.761904716,8.6000,7.6,Evening,Thursday,January,Weekday
834-61-8124,A,Yangon,Normal,Male,51.69,"Electronic accessories",7,18.0915,379.9215,"2019-01-26 00:00:00",18:22:00,Cash,361.830,4.761904716,18.0915,5.5,Evening,Saturday,January,Weekend
834-83-1826,B,Mandalay,Member,Female,82.04,"Home and lifestyle",5,20.5100,430.7100,"2019-02-25 00:00:00",17:16:00,"Credit card",410.200,4.761904716,20.5100,7.6,Evening,Monday,February,Weekday
835-16-0096,C,Naypyitaw,Member,Male,14.70,"Sports and travel",5,3.6750,77.1750,"2019-03-24 00:00:00",13:48:00,Ewallet,73.500,4.761904716,3.6750,8.5,Afternoon,Sunday,March,Weekend
836-82-5858,B,Mandalay,Member,Male,69.37,"Health and beauty",9,31.2165,655.5465,"2019-01-26 00:00:00",19:14:00,Ewallet,624.330,4.761904716,31.2165,4.0,Evening,Saturday,January,Weekend
837-55-7229,B,Mandalay,Normal,Female,47.44,"Fashion accessories",1,2.3720,49.8120,"2019-02-22 00:00:00",18:19:00,"Credit card",47.440,4.761904716,2.3720,6.8,Evening,Friday,February,Weekday
838-02-1821,C,Naypyitaw,Member,Female,12.73,"Home and lifestyle",2,1.2730,26.7330,"2019-02-22 00:00:00",12:10:00,"Credit card",25.460,4.761904716,1.2730,5.2,Afternoon,Friday,February,Weekday
838-78-4295,C,Naypyitaw,Normal,Female,33.47,"Health and beauty",2,3.3470,70.2870,"2019-02-10 00:00:00",15:43:00,Ewallet,66.940,4.761904716,3.3470,6.7,Afternoon,Sunday,February,Weekend
840-19-2096,C,Naypyitaw,Member,Male,87.91,"Electronic accessories",5,21.9775,461.5275,"2019-03-14 00:00:00",18:10:00,Ewallet,439.550,4.761904716,21.9775,4.4,Evening,Thursday,March,Weekday
840-76-5966,A,Yangon,Member,Male,12.76,"Sports and travel",2,1.2760,26.7960,"2019-01-08 00:00:00",18:06:00,Ewallet,25.520,4.761904716,1.2760,7.8,Evening,Tuesday,January,Weekday
841-18-8232,B,Mandalay,Normal,Female,71.20,"Food and beverages",1,3.5600,74.7600,"2019-01-05 00:00:00",20:40:00,"Credit card",71.200,4.761904716,3.5600,9.2,Evening,Saturday,January,Weekend
841-35-6630,C,Naypyitaw,Normal,Female,75.91,"Electronic accessories",6,22.7730,478.2330,"2019-03-09 00:00:00",18:21:00,Cash,455.460,4.761904716,22.7730,8.7,Evening,Saturday,March,Weekend
842-29-4695,C,Naypyitaw,Member,Male,17.14,"Sports and travel",7,5.9990,125.9790,"2019-01-16 00:00:00",12:07:00,"Credit card",119.980,4.761904716,5.9990,7.9,Afternoon,Wednesday,January,Weekday
842-40-8179,B,Mandalay,Member,Female,77.20,"Food and beverages",10,38.6000,810.6000,"2019-02-11 00:00:00",10:38:00,"Credit card",772.000,4.761904716,38.6000,5.6,Morning,Monday,February,Weekday
843-01-4703,B,Mandalay,Member,Female,35.38,"Home and lifestyle",9,15.9210,334.3410,"2019-01-05 00:00:00",19:50:00,"Credit card",318.420,4.761904716,15.9210,9.6,Evening,Saturday,January,Weekend
843-73-4724,A,Yangon,Normal,Male,74.10,"Fashion accessories",1,3.7050,77.8050,"2019-01-25 00:00:00",11:05:00,Cash,74.100,4.761904716,3.7050,9.2,Morning,Friday,January,Weekday
845-51-0542,B,Mandalay,Member,Male,46.55,"Food and beverages",9,20.9475,439.8975,"2019-02-02 00:00:00",15:34:00,Ewallet,418.950,4.761904716,20.9475,6.4,Afternoon,Saturday,February,Weekend
845-94-6841,C,Naypyitaw,Member,Female,72.88,"Food and beverages",9,32.7960,688.7160,"2019-01-08 00:00:00",19:38:00,Cash,655.920,4.761904716,32.7960,4.0,Evening,Tuesday,January,Weekday
846-10-0341,A,Yangon,Normal,Female,42.57,"Fashion accessories",7,14.8995,312.8895,"2019-01-06 00:00:00",11:51:00,Cash,297.990,4.761904716,14.8995,6.8,Morning,Sunday,January,Weekend
847-38-7188,B,Mandalay,Normal,Female,96.68,"Food and beverages",3,14.5020,304.5420,"2019-01-26 00:00:00",19:56:00,Ewallet,290.040,4.761904716,14.5020,6.4,Evening,Saturday,January,Weekend
848-07-1692,B,Mandalay,Normal,Female,57.22,"Health and beauty",2,5.7220,120.1620,"2019-01-12 00:00:00",17:13:00,Ewallet,114.440,4.761904716,5.7220,8.3,Evening,Saturday,January,Weekend
848-24-9445,C,Naypyitaw,Member,Male,43.70,"Health and beauty",2,4.3700,91.7700,"2019-03-26 00:00:00",18:03:00,Cash,87.400,4.761904716,4.3700,4.9,Evening,Tuesday,March,Weekday
848-42-2560,A,Yangon,Normal,Female,81.91,"Fashion accessories",2,8.1910,172.0110,"2019-03-05 00:00:00",17:43:00,Cash,163.820,4.761904716,8.1910,7.8,Evening,Tuesday,March,Weekday
848-62-7243,A,Yangon,Normal,Male,24.89,"Health and beauty",9,11.2005,235.2105,"2019-03-15 00:00:00",15:36:00,Cash,224.010,4.761904716,11.2005,7.4,Afternoon,Friday,March,Weekday
848-95-6252,C,Naypyitaw,Member,Female,86.27,"Home and lifestyle",1,4.3135,90.5835,"2019-02-20 00:00:00",13:24:00,Ewallet,86.270,4.761904716,4.3135,7.0,Afternoon,Wednesday,February,Weekday
849-09-3807,A,Yangon,Member,Female,88.34,"Fashion accessories",7,30.9190,649.2990,"2019-02-18 00:00:00",13:28:00,Cash,618.380,4.761904716,30.9190,6.6,Afternoon,Monday,February,Weekday
850-41-9669,A,Yangon,Normal,Female,75.06,"Electronic accessories",9,33.7770,709.3170,"2019-03-19 00:00:00",13:25:00,Ewallet,675.540,4.761904716,33.7770,6.2,Afternoon,Tuesday,March,Weekday
851-28-6367,A,Yangon,Member,Male,15.50,"Sports and travel",10,7.7500,162.7500,"2019-03-23 00:00:00",10:55:00,Ewallet,155.000,4.761904716,7.7500,8.0,Morning,Saturday,March,Weekend
851-98-3555,B,Mandalay,Normal,Female,82.88,"Health and beauty",5,20.7200,435.1200,"2019-03-24 00:00:00",14:08:00,"Credit card",414.400,4.761904716,20.7200,6.6,Afternoon,Sunday,March,Weekend
852-62-7105,B,Mandalay,Normal,Female,83.25,"Fashion accessories",10,41.6250,874.1250,"2019-01-12 00:00:00",11:25:00,"Credit card",832.500,4.761904716,41.6250,4.4,Morning,Saturday,January,Weekend
852-82-2749,A,Yangon,Normal,Male,64.59,"Sports and travel",4,12.9180,271.2780,"2019-01-06 00:00:00",13:35:00,Ewallet,258.360,4.761904716,12.9180,9.3,Afternoon,Sunday,January,Weekend
853-23-2453,B,Mandalay,Member,Male,75.74,"Health and beauty",4,15.1480,318.1080,"2019-02-14 00:00:00",14:35:00,Cash,302.960,4.761904716,15.1480,7.6,Afternoon,Thursday,February,Weekday
856-22-8149,A,Yangon,Normal,Female,25.29,"Home and lifestyle",1,1.2645,26.5545,"2019-03-23 00:00:00",10:13:00,Ewallet,25.290,4.761904716,1.2645,6.1,Morning,Saturday,March,Weekend
856-66-2701,A,Yangon,Member,Male,53.30,"Home and lifestyle",3,7.9950,167.8950,"2019-01-25 00:00:00",14:19:00,Ewallet,159.900,4.761904716,7.9950,7.5,Afternoon,Friday,January,Weekday
857-16-3520,A,Yangon,Member,Female,71.46,"Fashion accessories",7,25.0110,525.2310,"2019-03-28 00:00:00",16:06:00,Ewallet,500.220,4.761904716,25.0110,4.5,Evening,Thursday,March,Weekday
857-67-9057,B,Mandalay,Normal,Male,22.95,"Electronic accessories",10,11.4750,240.9750,"2019-02-06 00:00:00",19:20:00,Ewallet,229.500,4.761904716,11.4750,8.2,Evening,Wednesday,February,Weekday
859-71-0933,C,Naypyitaw,Member,Female,15.49,"Sports and travel",2,1.5490,32.5290,"2019-01-16 00:00:00",15:10:00,Cash,30.980,4.761904716,1.5490,6.3,Afternoon,Wednesday,January,Weekday
859-97-6048,C,Naypyitaw,Member,Male,84.25,"Electronic accessories",2,8.4250,176.9250,"2019-03-26 00:00:00",14:13:00,"Credit card",168.500,4.761904716,8.4250,5.3,Afternoon,Tuesday,March,Weekday
860-73-6466,A,Yangon,Member,Female,39.47,"Sports and travel",2,3.9470,82.8870,"2019-03-02 00:00:00",16:16:00,"Credit card",78.940,4.761904716,3.9470,5.0,Evening,Saturday,March,Weekend
860-79-0874,C,Naypyitaw,Member,Female,99.30,"Fashion accessories",10,49.6500,1042.6500,"2019-02-15 00:00:00",14:53:00,"Credit card",993.000,4.761904716,49.6500,6.6,Afternoon,Friday,February,Weekday
861-77-0145,C,Naypyitaw,Member,Male,81.97,"Electronic accessories",10,40.9850,860.6850,"2019-03-03 00:00:00",14:30:00,Cash,819.700,4.761904716,40.9850,9.2,Afternoon,Sunday,March,Weekend
862-17-9201,B,Mandalay,Normal,Female,84.05,"Food and beverages",6,25.2150,529.5150,"2019-01-29 00:00:00",10:48:00,"Credit card",504.300,4.761904716,25.2150,7.7,Morning,Tuesday,January,Weekday
862-29-5914,C,Naypyitaw,Normal,Female,22.38,"Sports and travel",1,1.1190,23.4990,"2019-01-30 00:00:00",17:08:00,"Credit card",22.380,4.761904716,1.1190,8.6,Evening,Wednesday,January,Weekday
862-59-8517,C,Naypyitaw,Normal,Female,90.24,"Food and beverages",6,27.0720,568.5120,"2019-01-27 00:00:00",11:17:00,Cash,541.440,4.761904716,27.0720,6.2,Morning,Sunday,January,Weekend
864-24-7918,A,Yangon,Member,Female,24.49,"Sports and travel",10,12.2450,257.1450,"2019-02-22 00:00:00",15:15:00,Cash,244.900,4.761904716,12.2450,8.1,Afternoon,Friday,February,Weekday
865-41-9075,A,Yangon,Normal,Male,11.53,"Food and beverages",7,4.0355,84.7455,"2019-01-28 00:00:00",17:35:00,Cash,80.710,4.761904716,4.0355,8.1,Evening,Monday,January,Weekday
865-92-6136,A,Yangon,Normal,Male,52.75,"Food and beverages",3,7.9125,166.1625,"2019-03-23 00:00:00",10:16:00,Ewallet,158.250,4.761904716,7.9125,9.3,Morning,Saturday,March,Weekend
866-05-7563,B,Mandalay,Member,Female,81.40,"Electronic accessories",3,12.2100,256.4100,"2019-02-09 00:00:00",19:43:00,Cash,244.200,4.761904716,12.2100,4.8,Evening,Saturday,February,Weekend
866-99-7614,C,Naypyitaw,Normal,Male,89.20,"Food and beverages",10,44.6000,936.6000,"2019-02-11 00:00:00",15:42:00,"Credit card",892.000,4.761904716,44.6000,4.4,Afternoon,Monday,February,Weekday
867-47-1948,C,Naypyitaw,Normal,Female,15.80,"Home and lifestyle",10,7.9000,165.9000,"2019-01-09 00:00:00",12:07:00,Cash,158.000,4.761904716,7.9000,7.8,Afternoon,Wednesday,January,Weekday
868-06-0466,A,Yangon,Member,Male,69.58,"Electronic accessories",9,31.3110,657.5310,"2019-02-19 00:00:00",19:38:00,"Credit card",626.220,4.761904716,31.3110,7.8,Evening,Tuesday,February,Weekday
868-52-7573,B,Mandalay,Normal,Female,99.69,"Food and beverages",5,24.9225,523.3725,"2019-01-14 00:00:00",12:09:00,Cash,498.450,4.761904716,24.9225,9.9,Afternoon,Monday,January,Weekday
868-81-1752,B,Mandalay,Normal,Male,22.02,"Home and lifestyle",9,9.9090,208.0890,"2019-02-07 00:00:00",18:48:00,Cash,198.180,4.761904716,9.9090,6.8,Evening,Thursday,February,Weekday
869-11-3082,B,Mandalay,Member,Male,96.16,"Health and beauty",4,19.2320,403.8720,"2019-01-27 00:00:00",20:03:00,"Credit card",384.640,4.761904716,19.2320,8.4,Evening,Sunday,January,Weekend
870-54-3162,A,Yangon,Normal,Female,32.25,"Sports and travel",5,8.0625,169.3125,"2019-01-27 00:00:00",13:26:00,Cash,161.250,4.761904716,8.0625,9.0,Afternoon,Sunday,January,Weekend
870-72-4431,C,Naypyitaw,Normal,Female,99.19,"Health and beauty",6,29.7570,624.8970,"2019-01-21 00:00:00",14:42:00,"Credit card",595.140,4.761904716,29.7570,5.5,Afternoon,Monday,January,Weekday
870-76-1733,A,Yangon,Member,Female,14.23,"Food and beverages",5,3.5575,74.7075,"2019-02-01 00:00:00",10:08:00,"Credit card",71.150,4.761904716,3.5575,4.4,Morning,Friday,February,Weekday
871-39-9221,C,Naypyitaw,Normal,Female,12.45,"Electronic accessories",6,3.7350,78.4350,"2019-02-09 00:00:00",13:11:00,Cash,74.700,4.761904716,3.7350,4.1,Afternoon,Saturday,February,Weekend
871-79-8483,B,Mandalay,Normal,Male,94.13,"Fashion accessories",5,23.5325,494.1825,"2019-02-25 00:00:00",19:39:00,"Credit card",470.650,4.761904716,23.5325,4.8,Evening,Monday,February,Weekday
873-14-6353,A,Yangon,Member,Male,24.82,"Food and beverages",7,8.6870,182.4270,"2019-02-16 00:00:00",10:33:00,"Credit card",173.740,4.761904716,8.6870,7.1,Morning,Saturday,February,Weekend
873-51-0671,A,Yangon,Member,Female,21.98,"Sports and travel",7,7.6930,161.5530,"2019-01-10 00:00:00",16:42:00,Ewallet,153.860,4.761904716,7.6930,5.1,Evening,Thursday,January,Weekday
873-95-4984,B,Mandalay,Member,Female,76.90,"Health and beauty",7,26.9150,565.2150,"2019-02-15 00:00:00",20:21:00,Cash,538.300,4.761904716,26.9150,7.7,Evening,Friday,February,Weekday
875-31-8302,B,Mandalay,Normal,Male,93.38,"Sports and travel",1,4.6690,98.0490,"2019-01-03 00:00:00",13:07:00,Cash,93.380,4.761904716,4.6690,9.6,Afternoon,Thursday,January,Weekday
875-46-5808,B,Mandalay,Member,Male,25.90,"Health and beauty",10,12.9500,271.9500,"2019-02-06 00:00:00",14:51:00,Ewallet,259.000,4.761904716,12.9500,8.7,Afternoon,Wednesday,February,Weekday
877-22-3308,A,Yangon,Member,Male,15.87,"Health and beauty",10,7.9350,166.6350,"2019-03-13 00:00:00",16:40:00,Cash,158.700,4.761904716,7.9350,5.8,Evening,Wednesday,March,Weekday
878-30-2331,C,Naypyitaw,Member,Female,54.55,"Sports and travel",10,27.2750,572.7750,"2019-03-02 00:00:00",11:22:00,"Credit card",545.500,4.761904716,27.2750,7.1,Morning,Saturday,March,Weekend
880-35-0356,A,Yangon,Member,Female,75.20,"Sports and travel",3,11.2800,236.8800,"2019-02-05 00:00:00",11:51:00,Ewallet,225.600,4.761904716,11.2800,4.8,Morning,Tuesday,February,Weekday
880-46-5796,A,Yangon,Member,Male,76.92,"Sports and travel",10,38.4600,807.6600,"2019-03-17 00:00:00",19:53:00,Ewallet,769.200,4.761904716,38.4600,5.6,Evening,Sunday,March,Weekend
881-41-7302,C,Naypyitaw,Normal,Female,64.99,"Fashion accessories",1,3.2495,68.2395,"2019-01-26 00:00:00",10:06:00,"Credit card",64.990,4.761904716,3.2495,4.5,Morning,Saturday,January,Weekend
882-40-4577,A,Yangon,Member,Male,67.26,"Sports and travel",4,13.4520,282.4920,"2019-01-19 00:00:00",15:28:00,"Credit card",269.040,4.761904716,13.4520,8.0,Afternoon,Saturday,January,Weekend
883-17-4236,C,Naypyitaw,Normal,Female,14.39,"Sports and travel",2,1.4390,30.2190,"2019-03-02 00:00:00",19:44:00,"Credit card",28.780,4.761904716,1.4390,7.2,Evening,Saturday,March,Weekend
883-69-1285,B,Mandalay,Member,Male,49.92,"Fashion accessories",2,4.9920,104.8320,"2019-03-06 00:00:00",11:55:00,"Credit card",99.840,4.761904716,4.9920,7.0,Morning,Wednesday,March,Weekday
884-80-6021,A,Yangon,Member,Female,73.47,"Electronic accessories",10,36.7350,771.4350,"2019-03-23 00:00:00",13:14:00,Ewallet,734.700,4.761904716,36.7350,9.5,Afternoon,Saturday,March,Weekend
885-17-6250,A,Yangon,Normal,Female,79.74,"Health and beauty",1,3.9870,83.7270,"2019-03-06 00:00:00",10:36:00,Ewallet,79.740,4.761904716,3.9870,7.3,Morning,Wednesday,March,Weekday
885-56-0389,C,Naypyitaw,Member,Male,52.35,"Fashion accessories",1,2.6175,54.9675,"2019-02-12 00:00:00",17:49:00,Cash,52.350,4.761904716,2.6175,4.0,Evening,Tuesday,February,Weekday
886-18-2897,A,Yangon,Normal,Female,56.56,"Food and beverages",5,14.1400,296.9400,"2019-03-22 00:00:00",19:06:00,"Credit card",282.800,4.761904716,14.1400,4.5,Evening,Friday,March,Weekday
886-54-6089,A,Yangon,Normal,Female,11.43,"Home and lifestyle",6,3.4290,72.0090,"2019-01-15 00:00:00",17:24:00,Cash,68.580,4.761904716,3.4290,7.7,Evening,Tuesday,January,Weekday
886-77-9084,C,Naypyitaw,Normal,Male,71.89,"Electronic accessories",8,28.7560,603.8760,"2019-02-19 00:00:00",11:33:00,Ewallet,575.120,4.761904716,28.7560,5.5,Morning,Tuesday,February,Weekday
887-42-0517,C,Naypyitaw,Normal,Female,83.14,"Sports and travel",7,29.0990,611.0790,"2019-01-10 00:00:00",10:31:00,"Credit card",581.980,4.761904716,29.0990,6.6,Morning,Thursday,January,Weekday
888-02-0338,A,Yangon,Normal,Male,26.23,"Electronic accessories",9,11.8035,247.8735,"2019-01-25 00:00:00",20:24:00,Ewallet,236.070,4.761904716,11.8035,5.9,Evening,Friday,January,Weekday
889-04-9723,B,Mandalay,Member,Female,89.14,"Food and beverages",4,17.8280,374.3880,"2019-01-07 00:00:00",12:20:00,"Credit card",356.560,4.761904716,17.8280,7.8,Afternoon,Monday,January,Weekday
891-01-7034,B,Mandalay,Normal,Female,74.71,"Electronic accessories",6,22.4130,470.6730,"2019-01-01 00:00:00",19:07:00,Cash,448.260,4.761904716,22.4130,6.7,Evening,Tuesday,January,Weekday
891-58-8335,B,Mandalay,Member,Female,29.61,"Sports and travel",7,10.3635,217.6335,"2019-03-11 00:00:00",15:53:00,Cash,207.270,4.761904716,10.3635,6.5,Afternoon,Monday,March,Weekday
892-05-6689,A,Yangon,Normal,Female,28.32,"Home and lifestyle",5,7.0800,148.6800,"2019-03-11 00:00:00",13:28:00,Ewallet,141.600,4.761904716,7.0800,6.2,Afternoon,Monday,March,Weekday
894-41-5205,C,Naypyitaw,Normal,Female,43.18,"Food and beverages",8,17.2720,362.7120,"2019-01-19 00:00:00",19:39:00,"Credit card",345.440,4.761904716,17.2720,8.3,Evening,Saturday,January,Weekend
